label,content
1,废旧物资回收（不含危险废物）；纺织原料、化纤厂废料、二手化纤包装材料、二手纺织设备、木制品、机电设备、制冷设备、五金交电、金属制品、钢材、电线电缆、纸制品、塑料制品、办公家具的回收与销售；木架加工；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,销售纺织服装、棉纱、工艺产品、丝绸针织产品、轻工电子产品、冶金材料、五金工具、机械设备、机电一体化产品、化工医药产品；自营和代理各类商品及技术的进出口业务。
1,气弹簧、阻尼器、调节器生产、销售（生产另设分支机构）；机械配件、支架配件的销售。
1,电力设备、船用设备及配件、冶金专用设备、钢结构制造、销售；机械设备、管道、脚手架安装；船舶室内装饰工程施工；金属切削加工。
1,机电设备销售、安装、维修；管道设备安装。
1,网上销售、批发零售：户外用品、服装服饰、卫浴洁具、电子产品、通讯产品、家用电器、母婴用品、玩具、日用百货、饰品、内衣、珠宝、化妆品、鞋帽、办公用品、电脑配件、建筑材料、五金交电、数码产品、按摩器材、健身器材、针纺织品、酒店用品、箱包、自行车及配件、手表、家居用品、乐器及配件、鲜花、宠物用品；摄影服务、翻译服务。
1,机电设备、金属材料、建筑材料、五金电器及配件、铲车设备、装潢材料、化工用品（危险品、易制毒品除外）、润滑油脂、办公用品、日用百货、洗化用品销售；电子产品销售与维修；通用机械部件加工、修理、销售；钢模租赁。
1,汽油、柴油、食品、卷烟、雪茄烟、润滑油（脂）、粮食、日用百货、办公用品、汽车配件、计生用品、燃油清洁剂零售；汽车清洗服务。
1,机电设备及配件、电梯及配件、橡塑制品、铁路及火车零配件、汽车零配件、五金产品、电子产品、金属材料、日用品、建筑材料、装潢材料（油漆除外）、服装、纺织品、工艺品、电子元器件、机械设备及配件、运动器材及配件、床上用品、食品、化妆品、玩具、化工产品及原料（危险品除外）、玻璃制品、纸制品的销售；自营和代理上述商品的进出口业务（国家限定企业经营或禁止进出口的商品除外）；企业管理咨询；铁路技术、机电产品及电子产品技术的咨询、投资信息咨询、经济信息咨询、国际贸易信息咨询服务。
1,危险化学品经营（按许可证所列范围和方式经营）；化工原料（不含危险品）、电子产品、电子元器件、电线电缆、电动工具、机电设备、机械设备及配件、汽车配件、摩托车配件、橡塑制品、包装材料（不含危险品）、金属材料、玩具、皮塑制品、皮革制品、针纺织品、五金、电器的销售。
1,地面雷达制造；无线电通信设备制造；机械设备生产制造、销售；广播电视设备制造；无线电专用设备制造；电子设备制造。（以上项目涉及亩置许可的需办理许可后方可经营）
1,预包装食品批发与零售。
1,自动化控制设备、给排水设备、电力设备、电子产品销售；环保工程、给排水工程施工。
1,纺织面料、针纺织品、羽绒制品、工艺品、纸制品、床上用品、服装鞋帽、皮革制品、文化办公用品、五金交电、电子产品、日用百货、劳保用品、香精香料、食品添加剂的批发零售；货物的进出口业务。
1,机械设备及配件、五金产品、电子产品、金属及金属矿、非金属矿及制品、建材、水泥、泵、阀门、耐热耐磨钢制品、管道设备、船用配套设备、金属门窗、木材、装潢材料、化工设备、冶金设备、电力设备、矿山设备、煤炭、焦炭、燃料油、润滑油、化工原料及产品（危险化学品除外）、谷物、蔬菜、园艺作物、水产品销售；普通货运；货运代理（代办）；货运信息服务；普通货物仓储；土石方工程施工；工程排水施工；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,机电设备及零部件、五金工具、轴承、橡塑制品、劳保用品、电气设备、空压机及配件、电线电缆、化工产品购销。
1,钢材、金属材料、建筑材料、五金制品、木材销售。
1,五金产品、机电产品、纯塑管道、建筑材料、装潢材料、机械设备及配件、电子产品的销售。
1,电气设备、五金交电、润滑油、仪器仪表、电子产品、通用机械设备及配件、建筑材料、环保设备及配件、电线电缆、塑料制品的销售；供电设施、地坪、气站基础设施的租赁。
1,针纺织品、化学纤维、服装、箱包销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,通讯设备批发、零售；各类SIM卡及充值卡销售、光缆安装；移动终端业务服务。
1,批发预包装食品；销售：化妆品、日用百货、文化办公用品、劳保用品、五金交电、工艺礼品；从事上述产品的进出口业务。
1,许可经营项目：无 一般经营项目：机电设备、机械设备、消防设备、环保设备、水处理设备、五金交电、阀门、管道及配件、泵及配件、化工原料及产品（不含危险品）、电子产品、电线电缆、电动工具、仪器仪表、通讯器材（不含卫星收发设备）、金属材料、水性涂料、保温隔热材料、建筑材料、橡塑制品、包装材料、密封件、紧固件的销售；阀门、管道的上门安装及上门维护。
1,净化设备、空调设备、机械设备及其配件的销售、安装、维护、保养；电子产品、五金配件、化工产品（不含危险品）、金属材料的销售；五金配件、金属材料的加工；净化工程的设计、咨询、施工；以上货物的进出口业务。
1,食品销售（按《食品经营许可证》核定范围经营）；化妆品、劳保用品、办公用品、日用百货、金属模具、机电设备、五金配件、电子产品、建筑材料的销售；货物及技术的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,服装、纺织品、汽车配件、电子产品、电线、绝缘材料、印刷耗材、电子元器件及材料、金属材料、包装材料、五金产品、钢材、塑料制品、橡胶制品、建筑材料、办公用品、酒店用品、工艺品、一类医疗器械、日用品百货、煤炭、机械产品、化工产品（不含危险化学品）的销售。
1,玻璃、玻璃制品及辅助材料、建筑材料、装饰材料、耐火材料、包装材料、太阳能光伏产品、光电产品、钢材、机电设备及配件、金属材料及制品、橡塑制品购销。
1,废旧物资回收。
1,金属材料（除贵金属）、建筑材料、五金、交电、日用杂品、橡胶制品（除农薄）、水产品、服装、鞋帽销售。
1,五金交电、气动元件、电子元器件、配电柜成套设备、电线电缆、家用电器、照明灯具、电工电料、标准件、轴承、仪器仪表、办公用品、劳保用品、水暖卫浴、建筑材料、机械设备、橡胶制品、金属材料、消防器材、塑料制品、锅炉配件、针织品、化工产品（不含危险化学品）、日用百货的销售。
1,五金交电、日用百货、针纺织品、包装材料、工艺品、纸制品、床上用品、机械配件、建材、服装、鞋帽、计算机软硬件及消耗材料、通讯器材、皮革制品、文化用品、办公用品、照明电器、不锈钢制品、铝旱金制品、建筑防水材料、钢材、电线电缆、酒店用品、消防设备、照相器材、机电产品、体育用品、冶金专用设备、环保专用设备、金属材料、五金、轴承、标准件、汽车及摩托车配件、工程机械设备及配件销售。。
1,保温材料、耐火材料、环保设备、电线电缆、五金、交电、塑料制品、玻璃钢制品的销售。
1,家庭用品、婴儿用品、日用杂品、玩具、食品、化妆品、洗涤用品、文具用品、针纺织品、服装、鞋帽销售；百货零售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,生鲜食用农产品、预包装食品兼散装食品、保健食品、纸制品、办公用品、服装、鞋帽、针纺织及原料、化妆品及卫生用品、厨房用具、日用杂货、灯具、装潢材料、家居用品、家用电器、机械设备、汽车配件、润滑油销售及网上销售；卷烟、雪茄烟零售；广寍设计、制作、代理、发布；图文设计制作；企业营销策划；文化创意服务；影视制作与发行；大型活动组织策划；录音制作；会议及展览展亍服务；摄影摄像服务；动漫制作；摄影器材租赁。
1,预包装食品、散装食品、酒的批发及进出口业务（不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按有关规定办理申请）；企业投资信息咨询、企业食品生产技术信息咨询。
1,生产性废旧金属收购、销售。
1,预包装食品销售；餐饮服务；土特产、水产品、海产品批发及零售；自营和代理各类商品的进出口业务，但国家限定企业经营或禁止进出口的商品除外。
1,食品销售；互联网上销售食品；商品展亍服务；旅游信息咨询；酒店管理服务；自营和代理各类商品和技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,服装、服饰、布鞋、皮鞋的设计、加工、销售，针织品、编织品、体育用品、日用百货、计算机软硬件、建材、五金产品、家具销售，自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外），企业管理咨询服务，仓储服务（危险化学品除外），展览展示服务，文化艺术交流活动策划。
1,电子产品销售、研发；办公用机械设备、网络设备、LED显示屏、建材、五金产品、电线电缆、汽车零配件、家用电器、通讯设备（地面卫星接收设备及无线电发射设施除外）销售；计算机软硬件开发、销售及技术服务；弱电工程、楼宇智能化系统工程设计、施工；网页设计；企业营销策划。
1,预包装食品的批发与零售；食品添加剂、通用机械及配件、模具的销售。
1,服装、服饰、服装辅料、鞋帽、箱包、包装材料、纺织原料、针纺织品、五金电器、数码产品、机械设备、建材、家具、灯具、计算机硬件、玩具、化妆品、渔具、钟表、乐器、文化体育用品、日用百货、床上用品、家居用品、电脑配件、消防器材、通讯器材、劳保用品、电工器材、电子电器、办公设备、金属材料的销售及网上销售；从事货物的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,金属材料、金属制品、建材、五金产品、化工产品及原料（不含危险化学品）、电气机械及器材、通用机械及配件、服装的销售；金属材料的加工。
1,机电设备、建材（不含危险品）、五金、金属材料（不含危险品）、化工产品（危险化学品除外）、橡胶制品、纸制品、针织品、纺织品、棉麻制品、初级农产品销售。
1,电子产品的技术研发；电子元器件、接插件、连接线束、电线电缆、机电设备、仪器仪表、五金产品、金属制品、变压器、稳压电源线的销售；五金制品加工及销售；货物及技术的进出口业务。
1,油墨、光油、纸张、铝箔复合胶、三乙酸甘油酯、印刷用助剂（以上项目不包含危险化学品）加工、销售；金粉、珠光粉、乙醇[无水]、乙酸正丙酯批发。
1,日用百货、汽车配件、工艺美术品、装璜材料批发、零售；售票服务（代理）；停车场服务；保洁服务；代理各类广寍的设计、制作、发布。
1,包装材料、木制品、纸制品（涉及许可的除外）、工艺品、纺织品、服装及面料、鞋帽、机电设备、塑料制品、竹制品、化工产品（除危险品）、建筑材料的销售；纸箱、纸盒的加工、销售；商务咨询。
1,预包装食品的批发与零售；通用机械及配件、电气机械及器材、专用设备、家用电器、五金交电、工艺品、仪器仪表、文具用品、办公设备、电子产品及通讯设备（不含卫星地面接收设施和发射装置）的销售；培训服务（不含发证、不含国家统一认可的职业证书类培训）。
1,磨料、磨具生产、销售；碳化硅、染料、化工原料及产品（危险品除外）销售。
1,工程机械设备及配件制造、销售；包装装潢印刷品、包装材料、塑料制品、五金产品、电子产品、个人职业安全防护用品、办公用品销售；自营和代理各类商品及技术的进出口业务（国家限定经营或禁止进出口的商品和技术除外）。
1,建材、水泥制品销售；仓储服务、装卸搬运服务。
1,销售：针纺织品、棉布、棉纱、服装、鞋帽。
1,金属材料、电线电缆、汽车配件、铸造件、五金电器、电力器材、建材、化工产品（危险品除外）、针纺织品、电子产品、煤炭及制品、矿产品、计算机软硬件、机械设备及配件、仪器仪表、日用百货、阀门、服装鞋帽、塑料制品、玻璃制品的销售。
1,建筑材料、金属材料、日用品（除电动三轮车）、电子产品、家用电器、文具用品、工艺品、体育用品、钟表、珠宝首饰、服装、纺织品、针织品、鞋帽、箱包、玩具、劳动保护用品、农产品（除非包装种子）销售及上述产品的互联网销售；贸易咨询服务。
1,纺织原料及产品，纸制品的购销，自营和代理各类商品及技术进出口业务（国家限定公司经营或禁止进出口商品及技术除外）
1,家用电器、办公用品、日用百货、劳保用品、办公设备、传真机、复印机、电脑及配件、空调、制冷设备批发与零售，电脑、电子产品维修，计算机软、硬件开发、销售，耗材、体育用品、摄影器材、LED电子屏、通讯设备、电子产品、仪器仪表、五金、建材销售，电脑培训，监控工程、网络工程、弱电工程施工。
1,批发：鲜活食用农产品、食品、日用百货、办公用品、劳保用品。
1,销售：书画艺术品、工艺礼品、室内装潢材料、家居装饰品、日用百货；承办展览展示，艺术沙龙(涉及专项审批的取得批准后经营)。
1,针织品、服装、玩具及辅料、纺织品及原辅料、百货、五金、毛绒玩具、涤纶丝、塑料制品销售；服装、玩具辅料加工。
1,销售：日用百货、床上用品、工艺品、玩具、办公用品、机电设备。
1,设计、生产、销售、维修：机械设备、机电设备、模具；销售：电线电缆、五金、电子产品、通讯设备、家用电器、服装鞋帽、服装辅料、环保设备、日用品、办公用品、金属材料；自营和代理各类商品及技术的进出口业务。
1,许可经营项目：无 一般经营项目：建筑材料销售。
1,纺织品、服装及辅料、玩具、五金交电、建材、汽车配件销售；自营和代理各类商品和技术的进出口业务。
1,网上销售、批发零售：服装服饰、户外用品、婚纱礼服、鞋帽箱包、电子产品、母婴用品、玩具、日用百货、饰品、内衣、针纺织品、家居用品、家具、皮具。
1,针纺织品、服装面料、丝绸面料、皮革制品、化学纤维、化纤原料、服装、鞋帽、五金、家用电器的销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,计算机信息技术、网络技术领域内的技术开发、技术咨询、技术服务、技术转让；计算机软硬件及通讯系统的开发、销售；计算机设备的上门安装和维修；计算机信息系统集成；五金标准件、机械模具、工量具、电子元器件、管道阀门、压力容器、仪器仪表、照明电器、劳保用品的销售。
1,家禽销售（种禽除外）。
1,自动化控制系统工程、环保工程的设计、施工；自动化科技、计算机科技、新能源科技领域内的技术开发、技术转让、技术咨询、技术服务；电气成套设备、机械设备、电子产品、仪器仪表、安防监控设备、机器人、电力设备的销售、上门安装、上门维修；阀门、五金交电、电线电缆、节能产品的销售。
1,各类预包装食品销售。办公用品、礼品、初级农产品销售。
1,生产、加工、销售五金冲压件、通用零部件、模具；经销机械设备及配件、塑料制品、包装材料、建筑材料、电子产品、通信设备、化工原料及产品、文化用品、办公设备、五金交电、仪器仪表、金属材料；水电安装，机电设备安装、维修服务；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品及技术除外）。
1,工业节能设备、光伏发电设备及配件销售；分布式光伏发电；信息技术咨询服务；企业管理咨询；知识产权代理；售电服务代理；售电业务代理。（未经批准不得擅自从事或者主要从事吸收存款、发放贷款、办理结算、票据贴现、资金拆借、信托投资、金融租赁、融资担保、外汇买卖、代客理财等金融业务活动；依法须经批准的项目，经相关部门批准后方可开展经营活动）
1,预包装食品兼散装食品、乳制品（不含婴幼儿配方乳粉）批发与零售；国产卷烟零售。
1,服装机械、机械配件、服装辅料销售。
1,网上销售：服装服饰、户外用品、婚纱礼服、鞋帽箱包、电子产品、母婴用品、玩具、日用百货、饰品、内衣、针纺织品、家居用品、家具、皮具。
1,销售：焦炭、木材、钢材、建材、五金、家具、金属材料、机械设备、非危险性化工产品、纺织品、纺织原料、服装、工艺品。
1,批发与零售：预包装食品；销售本公司生产的产品。
1,新能源电池组及智能设备技术研发；销售：汽车、实验试剂、五金、机电设备配件、金属设备配件、金属冲压件、LED照明及配件、电动自行车电池管理系统产品、电动汽车电池管理系统产品、电动汽车充换电设备、模具、塑料制品、金属材料、建筑材料、非危险化工产品、日用百货、家用电器、机电产品、电子产品、针纺织品、服装、仪器仪表、通讯设备、自动化设备及配件、机械设备、路灯灯杆；电子设备维修；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。
1,许可经营项目：无 一般经营项目：监控设备销售，智能化工程设计、施工，消防设施维护及安装。
1,建筑材料、金属材料、电力设备、五金交电、化工产品(不含危险品)、汽车配件、日用百货、纺织品、木材、办公设备、计算机耗材、纺织专用设备、服装的销售；节能软件设计、销售、维护；货物装卸服务。
1,渔具销售。
1,建筑材料、机械设备、工艺品、健身器材、日用百货购销；园林绿化服务；提供景区旅游观光服务。
1,电子材料、电子产品、电线电缆、机械设备、五金零件、金属材料、润滑油、非危险性及易制毒的化学产品、劳保用品、办公用品、服装服饰的销售。
1,网上经营：建筑材料、电子产品、电气设备、机电设备、办公用品、家具、家用电器、灯具、软件、计算机硬件及配件批发、零售，计算机软硬件、电子产品、电器产品技术研发及其技术转让，会务服务，展览展亍服务，设计、制作、发布国内户外广告、一般形式印刷品广告，自有房屋租赁。
1,起重机械、机械设备、吊车销售；汽车租赁；起重吊装服务。
1,汽车、卡车及其零部件销售。
1,汽车销售；汽车零配件、汽车用品批发、零售；二手车销售；汽车中介服务；道路清障服务。
1,五金、交电、化工（除危险品）、建筑装饰材料、针纺织品、一类医疗器械的销售；电机维修服务。
1,纸制品、包装制品、机械设备、五金产品、电子产品、纺织品、化工产品（不含危险品）的销售。
1,普通劳保用品、文具用品、体育用品（除射击类器材）、工艺品、礼品、玩具、电子产品、塑料制品、五金产品(除电动三轮车)、家用电器、计算机及辅助设备、软件、办公设备、家具、日用品、针织品、纺织品、服装、鞋帽批发、零售。
1,销售：窗帘、智能门窗、舞台布景设备、安防监控设备、阳光房；研发、销售：遮阳设备。
1,柴油、汽油、天然气及石化制品销售、仓储、运输（须取得许可或批准后方可经营）；危险化学品经营（按许可证所列范围经营）；化工产品、木材、初级农产品、劳保用品、电子产品及配件、煤炭、金属材料、电线电缆、五金用品、环保材料仓储、运输、销售；自营和代理各类商品和技术的进出口（国家限定公司经营或禁止进出口的商品和技术除外）；农副食品加工；商务信息咨询；社会经济信息咨询；供应链管理服务；预包装食品销售。
1,销售：洗涤设备、机械设备及零部件、酒店设备、通信设备、电子产品、五金交电、仪器仪表、日用百货、厨房用品、橡塑制品、卫生洁具；机电设备的上门安装、调试、维修及保养。
1,研发、销售：电子产品、通讯产品、数码产品。
1,建筑材料、陶瓷制品、化工产品、仪器仪表、机电设备、五金交电、金属材料、服装、办公用品、楼宇智能系统及配件、计算机网络系统及配件销售；景观工程、园林绿化工程、防水工程、保温防腐工程、装饰工程、楼宇智能化工程、幕墙工程设计、施工；门窗安装。
1,生鲜食用农产品销售；针纺织品、陶瓷制品、电子产品、皮革制品、橡胶制品、塑料制品、玻璃制品、木制品、家具、汽车配件、工艺品、五金产品、家用电器、金属制品、灯具、建筑材料、化工产品、仪器仪表、音响设备、环保设备、刀具、餐具、服装、化妆品、日用百货、制冷设备的批发与零售及以电子商务形式从事网上销售；自营和代理各类商品及技术的进出口业务。
1,销售：五金机电、标准件、电线电缆、机械设备及配件、橡胶制品、建材、日用百货、办公用品、劳保用品、化工产品（非危险品，依法须经批准的项目，经相关部门批准后方可开展经营活动）
1,研发、销售：电子材料、化工产品；销售：机械设备、电子元器件、日用百货、劳保用品、电动工具、防静电产品、钢材。
1,动力机械设备及配件、传动机械设备及配件、万向球、万向轮、轴承、五金机电、冲压配件、直线导轨、钢珠、橡胶制品的销售。
1,服装、鞋帽、服装辅料、皮革制品的加工、销售；橡塑制品、纸制品、包装材料、五金交电销售；自营和代理各类商品和技术的进出口业务（国家限定公司经营或禁止进出口的商品和技术除外）。（依法须经批准的项目
1,煤炭的批发；预包装食品的批发、零售。节能环保产品的研究、开发、销售；供应链管理及其咨询服务；金属材料、机械设备、五金产品、电子产品、建材、化工产品（不含危险品）、纺织品、针织品、纺织原料、焦炭的销售；自营和代理各类商品及技术的进出口业务，但国家限定企业经营或禁止进出口的商品和技术除外。**（以上项目不含国家法律、行政法规禁止、限制类，涉及专项审批的，经批准后方可经营）**
1,食品、文化用品、旅游用品、办公用品、工艺礼品、花卉、日用百货销售；婚庆礼仪服务；道路货运经营。
1,报纸、期刊、预包装食品零售；日用百货、日用杂品、化妆品、卫生用品零售；公用电话服务。
1,办公用品、礼品、日用百货、工艺美术品、生鲜食用农产品、纺织品、化妆品、保洁用品、床上用品、电子产品、酒店用品、花卉、家用电器、预包装食品（须取得许可或批准后方可经营）、医疗器械、宠物用品销售（含网上销售）；商务信息咨询；旅游信息咨询；健康信息咨询；心理咨询；国内各类广寍设计、制作、代理、发布（凭许可证经营的除外）；图文设计；翻译服务；会务服务；展览展示服务；公关活动组织策划；企业营销策划；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,服饰、服装鞋帽、针纺织品的销售。
1,家具生产、销售；化妆品、卫生洁具、厨房用品、建材（危险品除外）、健身器材、灯具、汽车及配件、汽车装饰用品、箱包、自行车、乐器及配件、玻璃制品、鲜花、宠物用品、野营睡袋、农产品、日用百货、服装、办公用品、数码产品、电子产品、五金产品、纺织品、针织品、小饰品、家用电器销售；公司礼仪、会议与展览服务。
1,日用百货、鞋帽、玩具、针织品、纺织品、化妆品、床上用品、文化办公用品、家具、工艺品、五金交电、装饰材料（不含危险品）、园艺花卉批发、零售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,家用纺织制成品、针织品、服装制造、加工、销售；纺织原料、服饰、凉席、鞋、箱包、羽绒制品、蚕丝制品、化纤制品、家具、办公用品、包装制品、家用电器、电子产品、工艺品、建材、日用百货、木制品、玻璃制品、陶瓷制品、化妆品批发、零售；自营和代理各类商品和技术的进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外。
1,销售：服装服饰、婚纱礼服、鞋帽、家具、箱包、母婴用品、玩具、日用百货、办公用品、纺织品、床上用品、家居用品、纺织品、户外用品、机电设备、数码产品、工艺品、电子元器件、五金交电产品；自营和代理各类商品及技术的进出口业务；
1,农副产品、食品、日用品、水产品、蔬菜批发与零售；道路货运经营。
1,五金产品、办公设备、日用品（除电动三轮车）、电子产品、制冷设备及配件、家用电器、电子计算机及辅助设备、通讯设备及配件、摩托车、体育用品（除射击器材）、文具用品、软件、建材、农产品（除非包装种子）批发与零售，家用电器安装、维修，商品展览服务，企业营销策划，会议服务；代售飞机票，代订酒店，代收水电费，包装服务；国内道路普通货物运输代理。
1,销售：红木家具、工艺品、红木制品、办公用品、礼品、装饰品。
1,针纺织品、化纤原料、服装销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,医疗器械销售、技术咨询、技术服务、技术转让（涉及许可的项目须取得许可或批准后方可经营）；保健食品、预包装食品兼散装食品批发、零售（须取得许可或批准后方可经营）；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；会务服务；生鲜食品农产品、食品添加剂、仪器仪表、实验室设备、日用百货、办公用品、电子产品、儿童用品、玩具、五金交电、家用电器、建筑材料、计算机软硬件、机械设备销售。
1,办公用品、家具、玩具、计算机、软件及辅助设备、电子产品、五金产品、汽车及汽车零配件、针织品、纺织品、日用杂货、建材、工艺美术品、服装、鞋帽、皮革制品、包装材料、体育用品批发、零售，信息技术咨询服务。
1,煤炭、化工产品（危险品除外）销售；五金建材、批发、零售。
1,针纺织品加工、销售；纺织原料（不含棉花）、服装辅料、服装销售；从事货物及技术的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外。
1,销售：一类医疗器械、电子产品、计算机、软件、针纺织品、服装、鞋帽、办公设备、体育用品、玩具、化妆品、工艺品、通讯设备、机电设备、五金交电、金属制品、汽车零配件、装饰用品、建材、装潢材料、家用电器、文具用品、日用百货、饰品、家具、包装材料。
1,水果、农产品、玩具、食品、日用品、化妆品销售。
1,建材、黄沙、水泥、石子、钢材、煤炭、焦炭、铁精粉、铁矿石、冶金炉料（危险品除外）销售。
1,研发、生产、销售：自动化设备及配件、机械设备及配件、夹具、治具、非标自动化设备及零部件、工业机器人，并提供上述相关产品的安装、维修、保养、调试服务；以服务外包的方式从事企业生产流程处理和品质检测处理；产线制程改善；自营和代理各类商品及技术的进出口业务。
1,汽油、柴油、煤油零售；润滑油零售。
1,电脑软硬件研发、销售；化妆品、电脑耗材、日用百货、服装、箱包、办公用品、塑料制品、五金、电器、建材销售；室内装饰设计、施工；提供劳务服务（不含涉外）；商务信息咨询服务。
1,研发、销售：楼宇智能化系统及设备、智能化停车系统软件、智能一卡通管理软件、智能停车设备、视频停车系统、门禁一卡通、人行通道设备、计算机软硬件、网络通信产品、智能家居系统、灯光照明系统、多媒体设备、岗亭及交通设施设备；承接：建筑智能化工程、网络工程、交通设施工程、消防工程、市政工程。
1,通用机械及配件、五金产品、金属制品及材料、电子产品、塑料产品、百货、办公用品、计算机软硬件及辅助设备、化工产品及原料（不含危险品）、仪器仪表、家用电器、建材、包装材料、通讯设备（不含卫星电视广播地面接收设施和发射装置）、监控设备、装饰装潢材料的销售；自营各类商品及技术的进出口（国家限定公司经营或禁止进出口的商品和技术除外）。
1,胶辊、胶辊辅助材料、化工产品及原料（不含危险化学品）、印刷设备、机械设备销售。
1,自营和代理一般经营项目商品和技术的进出口业务；许可经营项目商品和技术的进出口业务须取得国家专项审批后方可经营（国家限定公司经营或禁止进出口的商品和技术除外），玩具、服装、针纺织品制造、销售。
1,电子产品、日用百货、办公用品、机械设备、床上用品、家具、电脑及配件、建筑材料、食品（须取得许可或批准后方可经营）销售。
1,许可经营项目：无 一般经营项目：农畜产品（粮、茧、种子除外）收购、销售。
1,机械零部件及成套设备、铁道及电车道机车用零部件销售；从事货物及技术进出口业务，但国家限定或禁止进出口商品及技术除外。
1,研发、销售：机械设备及配件、模具、淙具、夹具、自动化设备及配件、五金机电及配件，并提供上述相关产品的安装、维修、保养服务。
1,许可经营项目：无 一般经营项目：建材销售。
1,危险化学品经营（按许可证所列范围经营）；印刷材料、五金、建材、百货、服装销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,五金、通用零部件、螺丝、桥架配件批发、零售。
1,智能化设备、计算机软硬件研发、技术咨询、技术服务；企业管理咨询；商务信息咨询；电子设备、建筑材料、金属材料、装饰材料销售；导视系统、标识、标牌制作、安装；霓虹灯、灯箱、电子显示屏设计、制作、安装；建筑智能化工程的施工；建筑工程施工；室内外装饰工程设计、施工；展览展示服务。（依法须经批准的项目，经相关?¨门批准后方可开展经营活动）
1,研发、生产、销售：电子产品、激光设备、机械设备、五金制品；机械加工；网络工程、水电工程的设计与施工；销售：电子产品、自动化设备、通讯设备、胶粘制品、非危险性化工产品；自营和代理各类商品和技术的进出口业务。
1,自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；电线电缆、合金材料、橡塑制品的销售；铜材、铝材的制造、加工、销售。
1,五金交电、电子产品、电线电缆、电动工具、家用电器、通讯器材、照相器材、健身器材、晋响设备、汽摩配件、工量刃具、仪表仪器、医疗器械、建筑材料、装潢材料、陶瓷制品、卫生洁具、橡塑制品、化工原料及产品（除危险品）、电脑及配件、印刷机械、办公设备、日用百货、包装材料、工艺礼品（除金银）、玩具、金属材料、钢丝绳、阀门、管道配件、轴承、制冷设备、压缩机及配件、服装鞋帽、纺机配件、纺织原料（除棉花）、针纺织品、化妆品网上销售及销售。
1,货物或技术的进出口（国家禁止或涉及行政审批的货物和技术进出口除外）；健康管理咨询服务；新能源技术开发；合同能源管理；国际货物运输代理服务、装卸搬运服务；会议及展览展亍服务、票务代理服务；计算机软硬件技术开发、技术咨询、技术服务；食品流通；保健食品、电子产品、化妆品、百货、个人劳动安全防护用品、办公用机械设备、纸制品、文具用品、通讯设备（地面卫星接收设施及无线电发射设备除外）、服装、鞋帽、医疗器械、厨房用具、眼镜、生鲜食用农产品、饲料、建筑材料、钢材、五金产品、家居用品、环保设备、体育用品、橡胶制品、塑料制品、通用机械设备及配件、汽车零部件、珠宝首饰、仪器仪表、阀门、针纺织品、电线电缆、木制品、化工产品（危险化学品除外）、宠物用品、皮革制品、工艺美术品销售。
1,金属材料及制品的销售。
1,销售及互联网零售：电子产品、数码产品、计算机软硬件及耗材、通讯设备、照明电器、汽车用品及配件、监控设备、服装服饰、鞋帽、童装、童鞋、渔具、箱包、珠宝饰品、玩具、玉器、母婴用品、建筑材料、装饰材料、针纺织品、五金交电、农业机械、日用百货、音响设备、卫生洁具、家具、家居用品、羽绒制品、清洁用品、消防设备、机电设备、机械配件、皮革制品、化工原料（除危险化学品及易制毒化学品）；电子商务服务。(依法须经批准的项目，经相关部门懀1准后方可开展经营活动）
1,精密电子设备、光电技术及相关设备、医疗设备、医疗器械、自动化设备研发、生产、销售、技术服务、技术咨询、技术转让；自有房屋及设备租赁；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,机电设备、轴承、机床成套设备及配件、工量刃具、电动工具、金属材料、电线电缆、五金、日用百货的销售。
1,金属制品、钢材、五金工具、仪器仪表、废钢、有色金属、冶金、炉料、铁合金、化工产品销售。
